ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
352465,ELEC,400 E RANDOLPH PLUG IN 2,400 E Randolph St,Main level center parking lot,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.885126,-87.616442,04/22/2025,04/21/2025 09:36:23 PM +0000,,,,08/13/2024,,,,,"(41.885126, -87.616442)"
172801,ELEC,DISTRICT 214 PHS 2,801 W Kensington Rd,"In north staff lot, near door #3",Mount Prospect,IL,60056,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.080333,-87.950014,04/22/2025,04/21/2025 07:52:51 PM +0000,,,,01/27/2021,,,,,"(42.080333, -87.950014)"
328594,ELEC,ELGIN HYUNDAI CP3,1215 W Lake St,CP3,Bartlett,IL,60103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.010697,-88.213973,04/22/2025,04/21/2025 09:28:19 PM +0000,,,,02/16/2024,,,,,"(42.010697, -88.213973)"
376014,ELEC,WC CHICAGO WCI-PLOT-ST-21,17400 South Halsted Street,North parking lot,Homewood,IL,60430,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.575624,-87.637623,04/22/2025,04/21/2025 09:43:13 PM +0000,,,,01/22/2025,,,,,"(41.575624, -87.637623)"
114184,ELEC,The Herrington Inn and Spa - Tesla Destination,15 S River Ln,,Geneva,IL,60134,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.886845,-88.303804,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,01/22/2015,,,,,"(41.886845, -88.303804)"
77661,ELEC,Veterans Administration - North Chicago,3001 Greenbay Rd N,,North Chicago,IL,60064,,,E,,Private,,,,,,,1,,,Non-Networked,,200-8,42.308183,-87.862407,01/13/2025,02/11/2025 06:16:32 PM +0000,FG,19,Department of Veterans Affairs,08/15/2016,,,,,"(42.308183, -87.862407)"
371899,ELEC,Pilot Travel Center 324,13712 Northwestern Avenue,,Franksville,WI,53126,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,42.779236,-87.952085,04/21/2025,04/21/2025 07:00:30 PM +0000,,,,11/25/2024,,,,,"(42.779236, -87.952085)"
257387,ELEC,Hanover Park,1470 Irving Park Rd,,Hanover Park,IL,60133,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com,GPS,42.005346,-88.143388,04/21/2025,04/21/2025 07:00:31 PM +0000,,,,03/30/2023,,,,,"(42.005346, -88.143388)"
346418,ELEC,VILL OF ADDISON LIBRARY SOUTH,4 Friendship Plaza,,Addison,IL,60101,,888-758-4389,E,,Public,Mon 5:00am - 12:00am; Tue 5:00am - 12:00am; Wed 5:00am - 12:00am; Thu 5:00am - 12:00am; Fri 5:00am - 12:00am; Sat 5:00am - 12:00am; Sun 5:00am - 12:00am,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.932648,-87.993316,04/22/2025,04/21/2025 09:32:20 PM +0000,,,,05/17/2024,,,,,"(41.932648, -87.993316)"
357278,E85,SNK Fuels,3342 Dempster St,,Skokie,IL,60076,,845-765-8507,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,42.04128,-87.71281,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,09/30/2024,,,,false,"(42.04128, -87.71281)"
114160,ELEC,Millennium Parking Garage LLC - Tesla Destination,5 S Columbus Drive,,Chicago,IL,60603,,877-798-3752,E,,Public,,,,,,,2,,,Non-Networked,,200-8,41.88172,-87.62056,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,01/02/2019,,,,,"(41.88172, -87.62056)"
184775,ELEC,FERMI Site 38 Fuel Service Center,N Receiving Rd,,Batavia,IL,60510,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,Proprietor,,,,4,,,,Non-Networked,,GPS,41.858978,-88.28048,01/13/2025,02/11/2025 06:16:32 PM +0000,FG,8,U.S. Department of Energy,01/15/2021,,,,,"(41.858978, -88.28048)"
102574,E85,Gas N Wash - Plainfield,25653 W Lockport St,,Plainfield,IL,60544,,779-252-4006,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,41.60732276437459,-88.24130202661132,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,08/15/2018,,,,false,"(41.60732276437459, -88.24130202661132)"
33085,E85,City of Chicago FS#5,4833 W Sunnyside Ave,Sunnyside and Lamon,Chicago,IL,60630,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.962551,-87.748808,11/06/2024,02/11/2025 06:16:32 PM +0000,LG,,,06/15/2008,,,,false,"(41.962551, -87.748808)"
203042,ELEC,Woodman's Food Market - Tesla Supercharger,7145 120th Avenue,,Kenosha,WI,53142,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.569082,-87.947574,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,12/21/2021,,,,,"(42.569082, -87.947574)"
202735,ELEC,"EVANSTON, IL LOT 4",2073 Central St,,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.064489,-87.703084,04/22/2025,04/21/2025 08:52:33 PM +0000,,,,12/17/2021,,,,,"(42.064489, -87.703084)"
219641,E85,Thorntons #341,11120 S Ridgeland Ave,,Worth,IL,60482,,708-522-3532,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,41.68989,-87.7793,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,04/13/2022,,,,true,"(41.68989, -87.7793)"
52229,E85,Speedway #4250,885 E Touhy Ave,,Des Plaines,IL,60018,,847-827-5891,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.008802,-87.90096,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,01/15/2016,,,,false,"(42.008802, -87.90096)"
185392,ELEC,MILLENNIUM GRGS MPG STATION #3,5 S Columbus Dr,West of entrance,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.882412,-87.621237,04/22/2025,04/21/2025 08:40:35 PM +0000,,,,02/26/2021,,,,,"(41.882412, -87.621237)"
68612,E85,Speedway #7439,1712 W Ogden Ave,,Naperville,IL,60540,,630-637-1668,E,,Public,24 hours daily,A Cash Checks D M Speedway V Voyager Wright_Exp,,,,,,,,,,200-9,41.764446,-88.185865,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,07/30/2015,,,,false,"(41.764446, -88.185865)"
50492,LPG,Menards,4701 W Cal Sag Rd,,Crestwood,IL,60445,,708-385-0392,E,,Public,"6am-10pm M-Sat, 7am-8pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,41.649763,-87.734927,12/10/2024,02/11/2025 06:16:32 PM +0000,P,,,01/02/2018,,,true,,"(41.649763, -87.734927)"
240930,ELEC,Texaco electric,302 N 4th St,,Kentland,IN,47951,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.77017330937258,-87.44353893345036,04/22/2025,04/21/2025 07:05:14 PM +0000,,,,12/30/2022,,,,,"(40.77017330937258, -87.44353893345036)"
32567,E85,Family Express - Winfield,8010 E 109th Ave,Corner of 109th and Randolph,Crown Point,IN,46307,,219-662-0686,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.42076,-87.23836,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,03/15/2007,,,,true,"(41.42076, -87.23836)"
332522,E85,Casey's,39131 N Sheridan Rd,,Beach Park,IL,60099,,224-348-3411,E,,Public,4am-11pm daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,42.42975,-87.82549,05/09/2024,02/11/2025 06:16:32 PM +0000,P,,,01/01/2024,,,,false,"(42.42975, -87.82549)"
306536,ELEC,Belle Tire,4801 hoffman blvd,,hoffman estates,IL,60192,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,42.06908,-88.194835,04/22/2025,04/21/2025 10:28:45 PM +0000,,,,08/08/2023,,,,,"(42.06908, -88.194835)"
35710,E85,Family Express - Valpo 130,252 W State Rd 130,,Valparaiso,IN,46383,,219-531-6490,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.492006,-87.114922,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,06/15/2010,,,,false,"(41.492006, -87.114922)"
351412,ELEC,Harvard Chevrolet GMC,333 S Division Street,,Harvard,IL,60033,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,42.411119,-88.614037,04/22/2025,04/21/2025 10:28:07 PM +0000,,,,07/24/2024,,,,,"(42.411119, -88.614037)"
182886,ELEC,KOHL'S - CHPT 0419 LEMONT 1,13440 Archer Ave,Kohl's EV Charging: $1.25 hourly usage fee,Lemont,IL,60439,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.643949,-88.003065,04/22/2025,04/21/2025 08:14:39 PM +0000,,,,01/27/2021,,,,,"(41.643949, -88.003065)"
347446,ELEC,540 W. MADISON SOUTH WALL 2,540 W Madison St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.882211,-87.64158,04/22/2025,04/21/2025 08:09:10 PM +0000,,,,06/06/2024,,,,,"(41.882211, -87.64158)"
302291,ELEC,ROSEN GROUP IL PARKING LOT,771 S Randall Rd,First parking spot in front on Hyundai dealership,Algonquin,IL,60102,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.163028,-88.336198,04/22/2025,04/21/2025 09:18:04 PM +0000,,,,07/11/2023,,,,,"(42.163028, -88.336198)"
102166,ELEC,Meijer - Tesla Supercharger,1301 Meijer Drive,,Rolling Meadows,IL,60008,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,22,,Tesla,https://www.tesla.com/supercharger,200-9,42.049832,-87.994959,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,04/01/2018,,,,,"(42.049832, -87.994959)"
187184,E85,Murphy Express,16030 S Farrell Rd,,Lockport,IL,60441,,815-838-4208,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,GPS,41.59495206229648,-88.02696554365541,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,09/13/2021,,,,true,"(41.59495206229648, -88.02696554365541)"
58325,ELEC,EVSP WALGREENS STORE 15364,635 Chicago Ave,,Evanston,IL,60202,,888-758-4389,T,03/30/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.03007,-87.678149,04/22/2025,04/21/2025 07:50:10 PM +0000,,,,01/20/2014,,,,,"(42.03007, -87.678149)"
261448,ELEC,Sunrise Chevrolet,414 E N Ave,,Glendale Heights,IL,60139,,630-942-8300,E,,Public,9AM-7PM M-F,A D Debit M V,,,,,1,1,,Non-Networked,,GPS,41.9039922479501,-88.0700649635363,06/12/2023,01/31/2024 04:07:01 PM +0000,P,,,05/25/2023,,,,,"(41.9039922479501, -88.0700649635363)"
330818,ELEC,400 E RANDOLPH STATION 1,400 East Randolph Street,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.885003,-87.616419,04/22/2025,04/21/2025 09:29:40 PM +0000,,,,03/20/2024,,,,,"(41.885003, -87.616419)"
53687,ELEC,VILLAGE STATION SEARLE PARKWAY,8156 Skokie Blvd,,Skokie,IL,60077,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.029866,-87.747938,04/22/2025,04/21/2025 07:49:58 PM +0000,,,,11/15/2013,,,,,"(42.029866, -87.747938)"
28637,E85,Thorntons #125,2800 Ogden Ave,,Aurora,IL,60504,,630-820-6468,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.741088,-88.246494,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,07/15/2006,,,,true,"(41.741088, -88.246494)"
228116,ELEC,Woodfield Mall,5 Woodfield Mall,,Schaumburg,IL,60173,,877-455-3833,E,,Public,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com,GPS,42.046533,-88.03877,04/21/2025,04/21/2025 06:58:10 PM +0000,,,,03/07/2018,,,,,"(42.046533, -88.03877)"
357224,ELEC,HOLIDAYINNEXP STATION 2,40 N Martingale Rd,This charger provides very fast charging sessions with dedicated 50 amp circuit for each plug. 6 Plugs are located in the surface lot in front of hotel.,Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.0284,-88.032955,04/22/2025,04/21/2025 09:37:48 PM +0000,,,,09/28/2024,,,,,"(42.0284, -88.032955)"
114143,ELEC,Prisco Community Center - Tesla Destination,150 W Illinois Ave,,Aurora,IL,60506,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.770029,-88.312787,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,03/26/2018,,,,,"(41.770029, -88.312787)"
252629,ELEC,TARGET T3872 STATION 1,615 W Lake St,,Elmhurst,IL,60126,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.921731,-87.960137,04/22/2025,04/21/2025 09:11:11 PM +0000,,,,01/29/2023,,,,,"(41.921731, -87.960137)"
180620,ELEC,PEOPLES GAS EV14,4025 W Peterson Ave North Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.989417,-87.730331,04/22/2025,04/21/2025 08:25:09 PM +0000,,,,01/27/2021,,,,,"(41.989417, -87.730331)"
189751,ELEC,STERLING BAY GREEN STREET 4,333 N. Green St.,Level P3 Row C,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.888024,-87.648346,04/22/2025,04/21/2025 08:28:07 PM +0000,,,,05/16/2021,,,,,"(41.888024, -87.648346)"
375996,ELEC,WC CHICAGO WCI-PG-L2-ST-9,17300 South Halsted Street,"Parking Garage, Level 2, General",Homewood,IL,60430,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.572128,-87.637769,04/22/2025,04/21/2025 09:38:49 PM +0000,,,,01/22/2025,,,,,"(41.572128, -87.637769)"
70904,LPG,U-Haul,1235 E Dundee Rd,,Palatine,IL,60074,,847-202-9641,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.13867,-88.014532,01/09/2024,01/31/2024 04:07:01 PM +0000,P,,,11/02/2015,,,false,,"(42.13867, -88.014532)"
189155,ELEC,RACINE EV ARC 356,736 Washington Ave,,Racine,WI,53403,,888-758-4389,T,12/14/2024,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.725563,-87.79049,04/22/2025,04/21/2025 08:42:55 PM +0000,,,,05/04/2021,,,,,"(42.725563, -87.79049)"
320144,ELEC,Meijer - Tesla Supercharger,990 N Kinzie Ave,,Bradley,IL,60915,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.159727,-87.849068,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,11/16/2023,,,,,"(41.159727, -87.849068)"
92077,E85,Speedway #5004,2700 Algonquin Rd,,Lake in the Hills,IL,60156,,847-458-0449,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,42.186636,-88.252547,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,02/15/2018,,,,false,"(42.186636, -88.252547)"
151885,CNG,Ozinga Energy - Gary,2555 E 15th Ave,,Gary,IN,46403,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,FuelMan M Proprietor V Wright_Exp,,B,3600,,,,,,,200-8,41.587098,-87.302188,11/06/2024,02/11/2025 06:16:32 PM +0000,P,,,08/01/2019,,HD,,,"(41.587098, -87.302188)"
171735,ELEC,NORTHWESTERN NORTH GARAGE 3,2311 N. Campus Dr,,Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.059383,-87.67417,04/22/2025,04/21/2025 08:06:46 PM +0000,,,,01/27/2021,,,,,"(42.059383, -87.67417)"
151744,ELEC,New City Development,1457 N Halsted,,Chicago,IL,60642,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.908476,-87.647665,04/22/2025,04/21/2025 10:09:06 PM +0000,,,,03/10/2017,,,,,"(41.908476, -87.647665)"
73888,E85,Thorntons #314,601 Route 83,,Bensenville,IL,60106,,630-766-0602,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.972486,-87.957955,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,09/19/2014,,,,true,"(41.972486, -87.957955)"
310023,ELEC,The Boler Company / Galvin HQ,2021 Parkside Drive,,Schaumburg,IL,60193,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,42.0911019,-88.0570161,04/22/2025,04/21/2025 07:41:23 PM +0000,,,,11/16/2020,,,,,"(42.0911019, -88.0570161)"
61455,ELEC,HOOTERS COUNTRYSIDE,5925 South La Grange Road,East side of parking lot,Countryside,IL,60525,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.781666,-87.867545,04/22/2025,04/21/2025 07:50:05 PM +0000,,,,04/24/2014,,,,,"(41.781666, -87.867545)"
80226,E85,Speedway #6809,2139 N Manheim Rd,,Northlake,IL,60164,,847-288-0133,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.916058,-87.883544,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,12/15/2016,,,,false,"(41.916058, -87.883544)"
47141,ELEC,Bob Rohrman Nissan,220 Verplank Rd,,Burns Harbor,IN,46304,,219-787-1777,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,41.60466,-87.111,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(41.60466, -87.111)"
64823,E85,Family Express - Crown Point South,998 S Court St,,Crown Point,IN,46307,,219-663-8203,E,,Public,4am-12am daily; Also accepts Family Express Fleet Card,A Cash D FuelMan M Proprietor V Voyager Wright_Exp,,,,,,,,,,200-8,41.39872,-87.36904,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,12/15/2014,,,,false,"(41.39872, -87.36904)"
65353,E85,Family Express - Portage South,5901 Highway 6,,Portage,IN,46368,,219-763-0048,E,,Public,4am-12am daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.54959,-87.1865,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,01/15/2015,,,,false,"(41.54959, -87.1865)"
19919,LPG,U-Haul,2915 W 159th St,,Markham,IL,60428,,708-333-7840,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.600255,-87.688178,01/09/2024,01/31/2024 04:07:01 PM +0000,P,,,11/01/2000,,,true,,"(41.600255, -87.688178)"
73183,E85,Speedway #7373,100 E Goldsborough St,,Crown Point,IN,46307,,219-663-8695,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.42343,-87.3641,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,01/15/2016,,,,false,"(41.42343, -87.3641)"
47216,ELEC,Star Nissan,5757 W Touhy Ave,,Niles,IL,60714,,847-647-1555,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.01155,-87.771151,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(42.01155, -87.771151)"
197106,ELEC,ISAAC EX SUITES ISAAC EX SUITES,2675 Sycamore Rd,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.957726,-88.722326,04/22/2025,04/21/2025 08:47:34 PM +0000,,,,10/05/2021,,,,,"(41.957726, -88.722326)"
182352,ELEC,WOODVIEW APT WOODVIEW APTS,15 Parkway North Boulevard,"Level one of the parking garage, southeast corner",Deerfield,IL,60015,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.166022,-87.876825,04/22/2025,04/21/2025 07:51:18 PM +0000,,,,01/27/2021,,,,,"(42.166022, -87.876825)"
48933,E85,Thorntons #139,418 S Lincolnway St,,North Aurora,IL,60542,,630-906-1114,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.78946,-88.322353,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,08/15/2011,,,,true,"(41.78946, -88.322353)"
298489,BD,Casey's,650 S Rand Rd,,Lake Zurich,IL,60047,,847-999-6308,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,42.18803,-88.10226,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,06/27/2023,,,,,"(42.18803, -88.10226)"
262865,ELEC,Ettleson Cadillac Buick GMC,6201 S.LaGrange Rd,,Hodgkins,IL,60525,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,41.777259,-87.867178,04/22/2025,04/21/2025 10:27:09 PM +0000,,,,06/17/2023,,,,,"(41.777259, -87.867178)"
82637,ELEC,ELECTRONIC THE BERNADIN,750 N Wabash Ave,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.896407,-87.626875,04/22/2025,04/21/2025 07:56:31 PM +0000,,,,05/17/2017,,,,,"(41.896407, -87.626875)"
388471,ELEC,Home2 Suites by Hilton Lincolnshire,350 Knightsbridge Pky,,Lincolnshire,IL,60069,,1-888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,42.1916723,-87.9344261,04/22/2025,04/21/2025 11:11:21 PM +0000,,,,03/24/2025,,,,,"(42.1916723, -87.9344261)"
323878,ELEC,Ashland & Roosevelt,1220 S Ashland Ave.,,Chicago,IL,60608,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com,GPS,41.865293,-87.667669,04/22/2025,04/21/2025 07:00:50 PM +0000,,,,01/04/2024,,,,,"(41.865293, -87.667669)"
355774,ELEC,LEWIS U. EV LEWIS4,1 University Parkway,,Romeoville,IL,60446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.604215,-88.077677,04/22/2025,04/21/2025 09:36:07 PM +0000,,,,09/17/2024,,,,,"(41.604215, -88.077677)"
122697,E85,Marathon,7269 Broadway,,Merrillville,IN,46410,,219-750-9422,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.486033,-87.33528,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,05/10/2019,,,,false,"(41.486033, -87.33528)"
69800,E85,Speedway #2120,1830 US Highway 30,,Oswego,IL,60543,,630-554-3468,E,,Public,24 hours daily,A Cash Checks D M Speedway V Voyager Wright_Exp,,,,,,,,,,GPS,41.7151,-88.287695,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,09/15/2015,,,,false,"(41.7151, -88.287695)"
88508,E85,Marathon - South Holland,1144 E 162nd St,,South Holland,IL,60473,,708-331-1575,E,,Public - Credit card at all times,24 hours daily,A D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.60107,-87.58871,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,11/15/2017,,,,true,"(41.60107, -87.58871)"
43623,LNG,Clean Energy - Lake Station Flying J #650,1401 Ripley St,,Lake Station,IN,46405,,866-809-4869,P,10/22/2025,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,41.586441,-87.239128,12/10/2024,02/11/2025 06:16:32 PM +0000,P,,,,,HD,,,"(41.586441, -87.239128)"
182473,ELEC,COOK EV PROGRAM CC SKOKIE,5515 Old Orchard Rd,Inside parking garage 1st floor level,Skokie,IL,60077,,888-758-4389,E,,Public,Mon 6:00am - 8:00pm; Tue 6:00am - 8:00pm; Wed 6:00am - 8:00pm; Thu 6:00am - 8:00pm; Fri 6:00am - 8:00pm; Sat 6:00am - 8:00pm; Sun 6:00am - 8:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.063726,-87.764725,04/22/2025,04/21/2025 08:02:09 PM +0000,,,,01/27/2021,,,,,"(42.063726, -87.764725)"
60576,E85,Speedway #4029,3708 60th St,,Kenosha,WI,53144,,262-658-3891,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.58125,-87.8538,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,02/26/2014,,,,false,"(42.58125, -87.8538)"
114165,ELEC,Park Hyatt Chicago - Tesla Destination,800 N Michigan Ave,,Chicago,IL,60611,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.896792,-87.625142,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,09/09/2014,,,,,"(41.896792, -87.625142)"
297419,BD,Casey's,280 E Main St,,Braidwood,IL,60408,,815-458-0678,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.26486,-88.21297,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,06/27/2023,,,,,"(41.26486, -88.21297)"
